PT_FU_02,PT_N2_05,PT_GO2_04_1,PT_N2_19,PT_FU_01_1,PT_LO2_05,PT_N2_06,PT_GO2_03_1
25.164546966552734,-1250.420166015625,-375.032470703125,-74.98918151855469,-500.0089416503906,-375.0346984863281,-374.9083251953125,-374.947509765625
-13.113760948181152,-1248.7789306640625,-375.001708984375,-75.04454040527344,-500.2960205078125,-375.0039367675781,-374.8775329589844,-374.9167785644531
-7.421247482299805,-1249.3944091796875,-374.7247009277344,-75.00148010253906,-500.3370361328125,-375.2193298339844,-375.00067138671875,-375.009033203125
-13.359923362731934,-1249.8046875,-374.9401550292969,-74.98918151855469,-500.0089416503906,-375.12701416015625,-375.0622253417969,-375.009033203125
24.026044845581055,-1250.1124267578125,-375.1863708496094,-75.05684661865234,-500.5421142578125,-375.4346923828125,-375.4316101074219,-375.16278076171875
17.19502830505371,-1250.7279052734375,-375.3094787597656,-75.00148010253906,-500.1319885253906,-374.91162109375,-374.9083251953125,-375.0397644042969
6.240785121917725,-1249.599609375,-374.90936279296875,-74.97687530517578,-499.9269104003906,-374.880859375,-374.84674072265625,-375.009033203125
-4.190361022949219,-1249.9073486328125,-375.0940246582031,-75.02608489990234,-500.0089416503906,-374.9423828125,-374.84674072265625,-375.1012878417969
-13.052220344543457,-1248.881591796875,-375.032470703125,-75.05684661865234,-500.3370361328125,-375.09625244140625,-374.9083251953125,-374.947509765625
25.872264862060547,-1250.93310546875,-375.032470703125,-74.99533081054688,-499.9679260253906,-374.9423828125,-375.123779296875,-375.009033203125
21.564416885375977,-1251.03564453125,-375.12481689453125,-75.00763702392578,-499.8858947753906,-374.91162109375,-375.1853332519531,-375.13201904296875
1.3175303936004639,-1249.9073486328125,-374.9401550292969,-74.97687530517578,-499.9679260253906,-375.09625244140625,-375.00067138671875,-375.1012878417969
-0.2517571747303009,-1249.8046875,-375.001708984375,-75.01993560791016,-500.0499572753906,-375.0346984863281,-374.8775329589844,-374.947509765625
8.917805671691895,-1249.8046875,-375.001708984375,-74.97687530517578,-499.8858947753906,-374.9423828125,-375.00067138671875,-375.3472900390625
2.1791000366210938,-1249.8046875,-374.8785705566406,-74.98302459716797,-499.8448791503906,-374.880859375,-374.7851867675781,-374.8860168457031
24.826072692871094,-1250.6253662109375,-375.001708984375,-75.00763702392578,-499.9269104003906,-374.97314453125,-375.1853332519531,-375.0397644042969
-12.959909439086914,-1248.7789306640625,-374.8170166015625,-75.01378631591797,-500.5010986328125,-375.0346984863281,-375.123779296875,-374.978271484375
10.979418754577637,-1251.03564453125,-375.2479248046875,-75.01378631591797,-499.9269104003906,-374.91162109375,-375.0929870605469,-375.0397644042969
19.502803802490234,-1251.548583984375,-375.4325866699219,-75.06299591064453,-500.4190673828125,-375.18853759765625,-375.03143310546875,-374.7322692871094
-9.944415092468262,-1249.599609375,-374.9401550292969,-75.01993560791016,-500.1319885253906,-375.0346984863281,-374.81597900390625,-374.947509765625
7.717761993408203,-1251.03564453125,-375.37103271484375,-75.02608489990234,-500.2960205078125,-375.2500915527344,-374.9390869140625,-374.9167785644531
-6.436596393585205,-1250.1124267578125,-374.9401550292969,-74.98918151855469,-500.0089416503906,-375.12701416015625,-375.00067138671875,-374.947509765625
0.7944344878196716,-1249.7021484375,-374.9709167480469,-75.04454040527344,-500.4190673828125,-375.09625244140625,-374.63128662109375,-374.7015075683594
-17.32929801940918,-1248.984130859375,-374.7247009277344,-75.03224182128906,-500.4190673828125,-375.0039367675781,-375.00067138671875,-374.978271484375
-8.713602066040039,-1249.599609375,-374.9709167480469,-75.01378631591797,-500.1319885253906,-375.0039367675781,-374.81597900390625,-375.009033203125
-17.54469108581543,-1249.599609375,-374.8785705566406,-74.95841979980469,-499.8448791503906,-374.91162109375,-374.7851867675781,-375.009033203125
5.994622707366943,-1250.420166015625,-375.001708984375,-74.98918151855469,-499.8858947753906,-374.97314453125,-375.2776794433594,-375.3165283203125
26.210739135742188,-1251.3433837890625,-375.37103271484375,-75.03839111328125,-500.0909729003906,-374.9423828125,-374.9698791503906,-375.0397644042969
-8.436668395996094,-1249.8046875,-374.9401550292969,-75.01993560791016,-500.0089416503906,-374.880859375,-375.00067138671875,-375.19354248046875
2.148329734802246,-1250.0098876953125,-374.90936279296875,-74.98918151855469,-500.0499572753906,-375.3731689453125,-375.0622253417969,-374.7322692871094
1.3175303936004639,-1249.599609375,-375.001708984375,-75.02608489990234,-499.9679260253906,-374.880859375,-374.81597900390625,-374.947509765625
-14.990752220153809,-1248.881591796875,-374.7862548828125,-75.01993560791016,-500.5010986328125,-374.97314453125,-375.0622253417969,-375.009033203125
7.533139705657959,-1249.8046875,-374.9709167480469,-75.00763702392578,-499.9269104003906,-374.9423828125,-374.9083251953125,-374.947509765625
11.379432678222656,-1250.5228271484375,-375.2479248046875,-75.01993560791016,-499.76287841796875,-374.63470458984375,-375.03143310546875,-375.3165283203125
-8.282816886901855,-1250.1124267578125,-374.9709167480469,-74.95841979980469,-499.68084716796875,-374.66546630859375,-374.6928405761719,-375.0705261230469
7.379288196563721,-1250.215087890625,-374.90936279296875,-74.98918151855469,-500.1730041503906,-375.12701416015625,-374.9390869140625,-374.978271484375
1.2252193689346313,-1250.0098876953125,-374.90936279296875,-75.00148010253906,-500.2960205078125,-375.2500915527344,-374.9390869140625,-374.7015075683594
4.271483421325684,-1250.215087890625,-375.001708984375,-74.98302459716797,-499.8448791503906,-374.91162109375,-375.00067138671875,-375.2242736816406
-11.236769676208496,-1248.881591796875,-374.69390869140625,-75.03224182128906,-500.4600830078125,-375.0039367675781,-375.03143310546875,-374.947509765625
1.255989670753479,-1250.1124267578125,-375.032470703125,-75.02608489990234,-500.1730041503906,-375.2193298339844,-375.2469177246094,-375.16278076171875
-0.22098684310913086,-1249.9073486328125,-374.90936279296875,-74.98918151855469,-500.2140197753906,-375.3424072265625,-375.4316101074219,-375.009033203125
10.302471160888672,-1249.599609375,-375.032470703125,-75.01993560791016,-500.0499572753906,-375.0654602050781,-374.8775329589844,-374.9167785644531
-7.144314289093018,-1249.8046875,-374.9401550292969,-75.00148010253906,-500.0909729003906,-374.91162109375,-374.9083251953125,-375.13201904296875
2.794506788253784,-1250.1124267578125,-374.9401550292969,-74.98302459716797,-500.0499572753906,-375.2500915527344,-375.3392639160156,-375.009033203125
6.6407999992370605,-1250.420166015625,-375.001708984375,-74.99533081054688,-499.9269104003906,-375.0346984863281,-375.1853332519531,-375.3165283203125
3.963779926300049,-1249.4969482421875,-374.90936279296875,-75.00148010253906,-500.0909729003906,-375.09625244140625,-375.2776794433594,-375.19354248046875
-18.77550506591797,-1250.93310546875,-375.37103271484375,-75.01378631591797,-499.8858947753906,-374.7885437011719,-375.03143310546875,-375.19354248046875
18.364301681518555,-1251.2408447265625,-375.2479248046875,-75.03224182128906,-500.1319885253906,-375.12701416015625,-375.2469177246094,-375.2550354003906
4.794579029083252,-1251.3433837890625,-374.9709167480469,-74.9399642944336,-499.80389404296875,-375.4346923828125,-375.21612548828125,-374.82452392578125
-1.821044683456421,-1250.317626953125,-375.15557861328125,-74.99533081054688,-499.8448791503906,-374.97314453125,-375.4623718261719,-375.3780212402344
-0.2517571747303009,-1250.215087890625,-375.12481689453125,-75.02608489990234,-499.9679260253906,-374.8500671386719,-374.81597900390625,-375.009033203125
-17.637001037597656,-1250.317626953125,-375.2171325683594,-75.01993560791016,-500.3370361328125,-375.3731689453125,-375.5239562988281,-375.3472900390625
-6.344285488128662,-1249.7021484375,-375.40179443359375,-75.05068969726562,-500.2140197753906,-374.69622802734375,-374.3850402832031,-374.76300048828125
8.702412605285645,-1250.0098876953125,-375.032470703125,-75.02608489990234,-500.0909729003906,-375.0346984863281,-374.8775329589844,-374.947509765625
1.8098558187484741,-1249.8046875,-374.90936279296875,-74.98918151855469,-499.8448791503906,-374.880859375,-374.75439453125,-374.9167785644531
26.36458969116211,-1251.3433837890625,-375.001708984375,-75.01378631591797,-499.8448791503906,-374.880859375,-374.8775329589844,-375.0397644042969
6.025393009185791,-1249.8046875,-375.001708984375,-75.03224182128906,-500.3370361328125,-375.3424072265625,-375.4623718261719,-375.2857971191406
1.625233769416809,-1249.7021484375,-374.9709167480469,-74.99533081054688,-499.8448791503906,-374.8500671386719,-374.84674072265625,-374.947509765625
-3.2672507762908936,-1249.8046875,-375.0632629394531,-75.00763702392578,-500.0089416503906,-374.880859375,-374.9390869140625,-375.19354248046875
10.425552368164062,-1250.6253662109375,-374.90936279296875,-74.9522705078125,-499.8858947753906,-375.2500915527344,-375.3700256347656,-375.1012878417969
8.333168983459473,-1250.83056640625,-375.2786865234375,-74.98302459716797,-499.59881591796875,-374.8193054199219,-375.40081787109375,-375.13201904296875
2.363722085952759,-1250.1124267578125,-375.001708984375,-74.99533081054688,-499.9269104003906,-374.8500671386719,-374.75439453125,-374.947509765625
26.4876708984375,-1250.93310546875,-375.37103271484375,-75.00148010253906,-500.0089416503906,-375.0346984863281,-374.8775329589844,-374.9167785644531
2.1791000366210938,-1249.8046875,-374.9401550292969,-75.00148010253906,-500.1319885253906,-375.3424072265625,-375.2776794433594,-374.82452392578125
24.826072692871094,-1251.03564453125,-375.001708984375,-75.00763702392578,-499.9269104003906,-374.91162109375,-375.123779296875,-374.978271484375
10.302471160888672,-1250.420166015625,-375.2479248046875,-75.01993560791016,-499.76287841796875,-374.69622802734375,-374.81597900390625,-375.19354248046875
-7.790491580963135,-1249.8046875,-375.001708984375,-75.01993560791016,-500.0499572753906,-374.880859375,-374.8775329589844,-375.13201904296875
6.363866806030273,-1250.420166015625,-375.001708984375,-74.99533081054688,-499.9269104003906,-374.880859375,-374.9390869140625,-375.0397644042969
16.671932220458984,-1250.1124267578125,-375.032470703125,-75.00148010253906,-499.9679260253906,-374.8500671386719,-374.8775329589844,-374.947509765625
0.1482572853565216,-1250.317626953125,-374.8478088378906,-74.9522705078125,-499.76287841796875,-375.0654602050781,-375.58551025390625,-375.2857971191406
8.333168983459473,-1250.7279052734375,-375.2479248046875,-74.99533081054688,-499.68084716796875,-374.7577819824219,-375.3084716796875,-375.3472900390625
8.36393928527832,-1250.317626953125,-375.032470703125,-75.00148010253906,-499.9269104003906,-374.97314453125,-375.2469177246094,-375.2550354003906
5.933082103729248,-1250.317626953125,-375.032470703125,-74.99533081054688,-499.8858947753906,-375.0039367675781,-375.4623718261719,-375.009033203125
11.656365394592285,-1250.317626953125,-375.2479248046875,-75.03839111328125,-500.0089416503906,-374.69622802734375,-374.6004943847656,-374.82452392578125
-13.452234268188477,-1248.7789306640625,-374.6015930175781,-74.97687530517578,-499.9269104003906,-375.2193298339844,-375.1853332519531,-375.3165283203125
3.563765525817871,-1249.8046875,-374.9401550292969,-75.00148010253906,-500.0909729003906,-375.18853759765625,-375.3392639160156,-375.3472900390625
8.733182907104492,-1250.83056640625,-375.2479248046875,-75.00148010253906,-499.55780029296875,-374.8500671386719,-375.2469177246094,-375.4087829589844
5.286904811859131,-1249.9073486328125,-375.12481689453125,-75.02608489990234,-499.80389404296875,-374.6039123535156,-374.81597900390625,-375.2550354003906
9.871685981750488,-1251.03564453125,-375.0940246582031,-74.9707260131836,-499.63983154296875,-375.0039367675781,-375.5239562988281,-374.947509765625
9.994767189025879,-1250.83056640625,-375.1863708496094,-74.97687530517578,-499.63983154296875,-374.91162109375,-375.4623718261719,-375.0705261230469
4.0868611335754395,-1249.599609375,-374.9709167480469,-75.01378631591797,-500.3370361328125,-375.3731689453125,-374.81597900390625,-374.7015075683594
22.579837799072266,-1249.9073486328125,-375.15557861328125,-75.04454040527344,-500.4600830078125,-375.4346923828125,-375.4316101074219,-375.0397644042969
0.640582799911499,-1249.8046875,-374.9401550292969,-74.98302459716797,-499.8858947753906,-374.91162109375,-374.9390869140625,-375.0705261230469
12.21023178100586,-1251.03564453125,-375.2786865234375,-75.03224182128906,-500.0089416503906,-374.72698974609375,-374.47735595703125,-374.7015075683594
11.164040565490723,-1251.03564453125,-375.3402404785156,-75.01378631591797,-499.80389404296875,-374.63470458984375,-374.81597900390625,-375.2857971191406
-2.590303421020508,-1248.7789306640625,-374.7247009277344,-74.9645767211914,-500.1730041503906,-375.3424072265625,-375.5547180175781,-375.3780212402344
-15.206144332885742,-1248.984130859375,-374.7247009277344,-75.00148010253906,-500.1319885253906,-375.4039306640625,-375.5239562988281,-375.0705261230469
10.671714782714844,-1250.93310546875,-375.0632629394531,-74.95841979980469,-499.63983154296875,-374.8500671386719,-375.00067138671875,-375.009033203125
5.533067226409912,-1250.83056640625,-375.0940246582031,-74.97687530517578,-499.72186279296875,-374.9423828125,-375.0622253417969,-375.16278076171875
29.44162368774414,-1249.8046875,-374.66314697265625,-74.9399642944336,-499.9269104003906,-375.15777587890625,-375.5547180175781,-375.3472900390625
0.4559607207775116,-1250.215087890625,-375.1863708496094,-74.98918151855469,-499.9679260253906,-374.8500671386719,-374.9083251953125,-375.0397644042969
-15.790781021118164,-1249.086669921875,-374.9401550292969,-75.01378631591797,-500.2960205078125,-375.3731689453125,-375.4623718261719,-375.3472900390625
-18.92935562133789,-1250.420166015625,-375.15557861328125,-75.03839111328125,-500.3370361328125,-375.3731689453125,-375.5547180175781,-375.3165283203125
2.9483585357666016,-1250.5228271484375,-374.8170166015625,-74.9399642944336,-499.80389404296875,-375.2808532714844,-375.4931640625,-375.0397644042969
-1.051786184310913,-1249.8046875,-375.0632629394531,-75.01378631591797,-499.9679260253906,-374.9423828125,-375.3084716796875,-375.2550354003906
1.4713820219039917,-1250.0098876953125,-374.9401550292969,-74.98918151855469,-500.2140197753906,-375.3116149902344,-375.40081787109375,-375.1012878417969
-17.0831356048584,-1249.086669921875,-374.69390869140625,-74.94612121582031,-499.63983154296875,-374.880859375,-375.0622253417969,-375.3165283203125
2.425262689590454,-1249.7021484375,-374.8785705566406,-74.97687530517578,-499.8448791503906,-374.880859375,-374.8775329589844,-375.009033203125
0.3636496961116791,-1249.4969482421875,-374.8785705566406,-74.99533081054688,-499.9269104003906,-374.9423828125,-374.9083251953125,-375.0397644042969
5.471526622772217,-1248.6763916015625,-374.6015930175781,-74.9399642944336,-499.68084716796875,-374.880859375,-375.0622253417969,-375.2242736816406
-14.652277946472168,-1248.881591796875,-375.001708984375,-75.05068969726562,-500.0499572753906,-375.09625244140625,-374.9083251953125,-375.0397644042969
4.179172515869141,-1249.599609375,-375.032470703125,-75.05068969726562,-500.2550354003906,-374.8193054199219,-374.5697021484375,-375.0397644042969
2.240640640258789,-1249.599609375,-374.8785705566406,-74.99533081054688,-500.0089416503906,-375.3116149902344,-375.4316101074219,-375.19354248046875
2.0867888927459717,-1250.420166015625,-375.0940246582031,-75.01378631591797,-500.0499572753906,-375.0346984863281,-375.03143310546875,-375.0397644042969
11.59482479095459,-1251.03564453125,-375.2786865234375,-75.05684661865234,-500.3370361328125,-375.2808532714844,-375.1545715332031,-374.978271484375
-14.036870956420898,-1248.984130859375,-374.8170166015625,-75.05068969726562,-500.0089416503906,-375.0654602050781,-374.8775329589844,-375.009033203125
4.302253723144531,-1249.8046875,-375.3402404785156,-75.00148010253906,-500.0499572753906,-374.880859375,-374.9390869140625,-375.009033203125
5.379215717315674,-1250.0098876953125,-375.12481689453125,-75.04454040527344,-500.2960205078125,-374.880859375,-374.5081481933594,-374.7322692871094
13.502586364746094,-1250.420166015625,-375.37103271484375,-75.02608489990234,-500.0499572753906,-374.9423828125,-374.9390869140625,-375.009033203125
-12.867598533630371,-1248.6763916015625,-374.8478088378906,-75.03224182128906,-500.5010986328125,-375.0346984863281,-375.03143310546875,-375.0705261230469
-13.390693664550781,-1249.2918701171875,-374.7247009277344,-74.9645767211914,-499.9269104003906,-375.2500915527344,-375.5239562988281,-375.0705261230469
5.625378608703613,-1250.215087890625,-375.001708984375,-74.99533081054688,-499.8858947753906,-374.91162109375,-374.9083251953125,-374.947509765625
9.10242748260498,-1250.215087890625,-375.2786865234375,-75.03224182128906,-499.9269104003906,-374.66546630859375,-374.6928405761719,-375.19354248046875
1.686774492263794,-1250.0098876953125,-374.8785705566406,-74.99533081054688,-500.1319885253906,-375.3116149902344,-375.3392639160156,-375.009033203125
10.179388999938965,-1251.03564453125,-375.15557861328125,-74.9645767211914,-499.68084716796875,-375.0654602050781,-375.4931640625,-375.2857971191406
23.53371810913086,-1250.6253662109375,-375.001708984375,-75.01378631591797,-499.9269104003906,-374.880859375,-375.123779296875,-375.009033203125
15.287266731262207,-1251.03564453125,-375.0940246582031,-74.99533081054688,-499.9679260253906,-375.0654602050781,-374.9390869140625,-374.8860168457031
4.979201316833496,-1249.7021484375,-375.2479248046875,-75.03839111328125,-500.0499572753906,-375.0346984863281,-374.9083251953125,-374.8860168457031
4.979201316833496,-1249.7021484375,-375.001708984375,-75.01378631591797,-500.3370361328125,-375.3424072265625,-375.3700256347656,-375.13201904296875
-6.467366695404053,-1249.8046875,-374.9709167480469,-75.00763702392578,-500.0089416503906,-375.0039367675781,-374.9390869140625,-374.978271484375
-14.344574928283691,-1249.599609375,-374.9401550292969,-75.01378631591797,-500.0089416503906,-375.0039367675781,-374.8775329589844,-374.8860168457031
2.609884738922119,-1250.420166015625,-375.032470703125,-74.99533081054688,-499.9269104003906,-374.91162109375,-375.03143310546875,-375.2242736816406
0.1482572853565216,-1250.215087890625,-374.90936279296875,-74.98302459716797,-500.1319885253906,-375.0654602050781,-374.8775329589844,-374.8860168457031
-1.1748675107955933,-1248.6763916015625,-374.66314697265625,-74.94612121582031,-499.59881591796875,-374.5423889160156,-374.5081481933594,-374.6400146484375
-5.698108196258545,-1249.8046875,-374.9401550292969,-75.01378631591797,-500.1319885253906,-375.0346984863281,-374.84674072265625,-374.947509765625
1.7790855169296265,-1249.9073486328125,-374.90936279296875,-74.99533081054688,-500.0089416503906,-375.2500915527344,-375.3700256347656,-375.0397644042969
2.148329734802246,-1249.7021484375,-375.001708984375,-75.02608489990234,-500.3370361328125,-375.0654602050781,-374.5697021484375,-374.978271484375
7.994694709777832,-1250.6253662109375,-375.2786865234375,-75.01378631591797,-499.68084716796875,-374.8193054199219,-375.2469177246094,-375.2857971191406
7.194665908813477,-1249.8046875,-375.0632629394531,-75.05684661865234,-500.2140197753906,-374.7577819824219,-374.5081481933594,-374.8860168457031
4.302253723144531,-1250.1124267578125,-375.032470703125,-74.98918151855469,-500.0089416503906,-375.2500915527344,-375.1853332519531,-374.9167785644531
10.148618698120117,-1250.1124267578125,-375.001708984375,-75.00148010253906,-500.0089416503906,-374.97314453125,-375.00067138671875,-375.0397644042969
10.24092960357666,-1251.1383056640625,-375.12481689453125,-74.95841979980469,-499.63983154296875,-375.0346984863281,-375.4931640625,-375.3780212402344
3.5022246837615967,-1250.1124267578125,-375.0940246582031,-75.00763702392578,-499.9269104003906,-374.8500671386719,-374.9698791503906,-375.0397644042969
13.471816062927246,-1250.83056640625,-375.001708984375,-74.95841979980469,-499.80389404296875,-375.2808532714844,-375.5547180175781,-375.0397644042969
10.364011764526367,-1250.0098876953125,-375.3402404785156,-75.01378631591797,-500.1319885253906,-374.97314453125,-374.9083251953125,-375.1012878417969
14.610319137573242,-1250.83056640625,-375.12481689453125,-75.01378631591797,-499.9679260253906,-374.91162109375,-374.9698791503906,-375.13201904296875
-3.0826287269592285,-1249.9073486328125,-375.37103271484375,-75.00148010253906,-500.0909729003906,-374.91162109375,-374.8775329589844,-375.0705261230469
3.9945502281188965,-1248.881591796875,-374.8170166015625,-74.9645767211914,-499.80389404296875,-374.7577819824219,-374.6928405761719,-374.79376220703125
10.425552368164062,-1250.83056640625,-375.2171325683594,-75.00148010253906,-499.76287841796875,-374.63470458984375,-374.5389404296875,-374.947509765625
-13.298382759094238,-1248.6763916015625,-374.8170166015625,-75.02608489990234,-500.3370361328125,-375.4654846191406,-375.5547180175781,-375.0705261230469
7.225436210632324,-1250.420166015625,-375.0632629394531,-75.00148010253906,-500.0089416503906,-375.0346984863281,-375.3700256347656,-375.2550354003906
13.133342742919922,-1250.420166015625,-375.3094787597656,-75.00148010253906,-500.0909729003906,-374.880859375,-374.8775329589844,-375.1012878417969
-9.944415092468262,-1248.984130859375,-375.2479248046875,-75.02608489990234,-500.0909729003906,-374.880859375,-374.8775329589844,-375.1012878417969
-2.682614326477051,-1250.317626953125,-374.69390869140625,-74.9522705078125,-500.0499572753906,-375.4039306640625,-375.2776794433594,-375.0397644042969
15.441118240356445,-1249.7021484375,-374.8478088378906,-74.97687530517578,-499.8448791503906,-375.0039367675781,-375.1853332519531,-375.16278076171875
-11.729095458984375,-1248.984130859375,-374.8478088378906,-74.98918151855469,-500.2960205078125,-375.4039306640625,-375.4316101074219,-375.0397644042969
17.810434341430664,-1248.881591796875,-374.69390869140625,-74.9399642944336,-499.59881591796875,-374.6039123535156,-374.5081481933594,-374.79376220703125
16.85655403137207,-1251.1383056640625,-375.0632629394531,-74.9645767211914,-499.55780029296875,-374.5731506347656,-375.00067138671875,-375.3780212402344
9.994767189025879,-1249.2918701171875,-375.001708984375,-75.04454040527344,-499.9269104003906,-374.880859375,-374.81597900390625,-375.53179931640625
-3.328791618347168,-1249.086669921875,-375.1863708496094,-75.05068969726562,-500.4190673828125,-375.12701416015625,-374.81597900390625,-374.82452392578125
-16.006174087524414,-1249.2918701171875,-374.7862548828125,-74.9522705078125,-499.68084716796875,-374.63470458984375,-374.5389404296875,-374.82452392578125
0.640582799911499,-1250.1124267578125,-375.0632629394531,-75.01378631591797,-500.1730041503906,-375.18853759765625,-375.2469177246094,-375.16278076171875
11.040959358215332,-1249.8046875,-374.9401550292969,-74.99533081054688,-500.0089416503906,-375.09625244140625,-375.2469177246094,-375.2550354003906
-15.1138334274292,-1249.3944091796875,-374.69390869140625,-74.95841979980469,-499.68084716796875,-374.5731506347656,-374.47735595703125,-374.6707458496094
-5.636567115783691,-1249.2918701171875,-374.6323547363281,-74.97687530517578,-500.2550354003906,-375.12701416015625,-375.00067138671875,-375.009033203125
25.995346069335938,-1250.5228271484375,-375.0632629394531,-74.98918151855469,-499.9269104003906,-375.0654602050781,-375.0622253417969,-374.8860168457031
2.2098703384399414,-1250.420166015625,-374.69390869140625,-74.95841979980469,-499.80389404296875,-375.3116149902344,-375.3084716796875,-375.009033203125
21.2567138671875,-1250.83056640625,-375.37103271484375,-75.00148010253906,-500.0499572753906,-374.9423828125,-374.9083251953125,-375.009033203125
2.1175591945648193,-1250.215087890625,-375.001708984375,-74.98302459716797,-499.8448791503906,-374.880859375,-374.9083251953125,-375.0397644042969
2.609884738922119,-1250.1124267578125,-375.032470703125,-74.99533081054688,-499.9269104003906,-374.91162109375,-374.9698791503906,-375.1012878417969
-7.821261882781982,-1250.215087890625,-375.001708984375,-75.01378631591797,-499.9269104003906,-374.880859375,-374.8775329589844,-374.947509765625
8.64087200164795,-1250.6253662109375,-374.8478088378906,-74.9707260131836,-500.2140197753906,-375.3731689453125,-375.00067138671875,-374.947509765625
-1.5133413076400757,-1249.7021484375,-375.37103271484375,-75.00763702392578,-500.0909729003906,-374.9423828125,-374.9083251953125,-375.13201904296875
5.4099860191345215,-1249.599609375,-374.9709167480469,-75.01378631591797,-500.3370361328125,-375.3424072265625,-375.03143310546875,-374.7322692871094
5.256134510040283,-1249.599609375,-374.9709167480469,-75.03839111328125,-500.3780517578125,-375.0039367675781,-374.5697021484375,-374.6400146484375
10.764025688171387,-1250.317626953125,-375.2479248046875,-75.05068969726562,-500.4190673828125,-375.3731689453125,-375.3392639160156,-375.13201904296875
-7.421247482299805,-1248.881591796875,-374.8478088378906,-75.04454040527344,-500.4190673828125,-375.0039367675781,-375.03143310546875,-374.9167785644531
16.241147994995117,-1250.1124267578125,-375.001708984375,-75.00763702392578,-499.9269104003906,-374.91162109375,-374.84674072265625,-375.0705261230469
17.410419464111328,-1251.03564453125,-375.1863708496094,-75.01378631591797,-499.8448791503906,-374.880859375,-375.1545715332031,-375.0705261230469
-12.652205467224121,-1249.8046875,-374.9709167480469,-75.01378631591797,-500.0089416503906,-374.880859375,-374.8775329589844,-374.947509765625
28.18004035949707,-1251.2408447265625,-375.12481689453125,-74.98918151855469,-499.9269104003906,-374.97314453125,-375.1545715332031,-375.009033203125
1.071367621421814,-1250.1124267578125,-374.9401550292969,-74.98918151855469,-500.0499572753906,-375.2808532714844,-375.4316101074219,-375.0397644042969
12.917949676513672,-1251.03564453125,-375.3094787597656,-75.03839111328125,-500.1319885253906,-375.0039367675781,-374.8775329589844,-374.8552551269531
-10.959836959838867,-1249.599609375,-374.90936279296875,-74.98918151855469,-500.0499572753906,-375.12701416015625,-375.1545715332031,-375.0397644042969
10.056307792663574,-1251.1383056640625,-375.2786865234375,-75.01993560791016,-499.8448791503906,-374.63470458984375,-374.5081481933594,-374.82452392578125
1.255989670753479,-1250.0098876953125,-374.9401550292969,-74.99533081054688,-500.2140197753906,-375.2808532714844,-374.7851867675781,-374.6707458496094
-10.805985450744629,-1248.984130859375,-374.7247009277344,-75.02608489990234,-500.4190673828125,-375.0039367675781,-374.9390869140625,-374.8860168457031
8.76395320892334,-1250.83056640625,-375.12481689453125,-74.9645767211914,-499.59881591796875,-374.97314453125,-375.4931640625,-375.0705261230469
5.471526622772217,-1250.0098876953125,-375.2171325683594,-75.05068969726562,-499.8448791503906,-374.6039123535156,-374.75439453125,-375.16278076171875
10.271699905395508,-1251.1383056640625,-375.3094787597656,-75.01993560791016,-500.3370361328125,-375.3116149902344,-375.3084716796875,-375.2550354003906
20.302831649780273,-1250.420166015625,-375.3402404785156,-75.01378631591797,-500.0499572753906,-375.0039367675781,-374.9083251953125,-374.947509765625
23.74911117553711,-1250.83056640625,-375.37103271484375,-75.01993560791016,-500.0909729003906,-375.0039367675781,-374.8775329589844,-374.947509765625
-15.421536445617676,-1249.9073486328125,-374.9401550292969,-74.99533081054688,-500.0089416503906,-375.0654602050781,-375.0622253417969,-375.009033203125
24.826072692871094,-1251.03564453125,-375.3402404785156,-75.00148010253906,-500.0499572753906,-374.91162109375,-374.9083251953125,-375.0705261230469
7.471599102020264,-1249.8046875,-374.9401550292969,-74.98918151855469,-499.9679260253906,-374.880859375,-375.00067138671875,-375.13201904296875
-17.42160987854004,-1250.215087890625,-375.37103271484375,-75.06299591064453,-500.3780517578125,-375.0654602050781,-374.84674072265625,-374.79376220703125
4.517646312713623,-1249.4969482421875,-374.90936279296875,-74.98918151855469,-499.9269104003906,-375.0039367675781,-375.00067138671875,-375.13201904296875
22.85677146911621,-1250.420166015625,-375.0632629394531,-75.00148010253906,-499.8448791503906,-374.9423828125,-374.9083251953125,-375.0397644042969
-14.436885833740234,-1248.881591796875,-374.7247009277344,-75.00763702392578,-500.4190673828125,-375.18853759765625,-374.9083251953125,-375.009033203125
-13.452234268188477,-1248.7789306640625,-374.7247009277344,-75.01378631591797,-500.4190673828125,-375.0039367675781,-375.123779296875,-374.947509765625
2.979128837585449,-1250.0098876953125,-374.9401550292969,-74.98918151855469,-499.9269104003906,-375.0654602050781,-375.3084716796875,-375.2550354003906
-14.559967041015625,-1248.7789306640625,-374.7862548828125,-75.02608489990234,-500.5010986328125,-375.3116149902344,-374.9390869140625,-375.0705261230469
8.610101699829102,-1248.7789306640625,-374.6323547363281,-74.94612121582031,-499.59881591796875,-374.63470458984375,-374.5389404296875,-374.9167785644531
-21.914079666137695,-1251.2408447265625,-375.2786865234375,-74.98918151855469,-499.76287841796875,-374.97314453125,-375.123779296875,-375.19354248046875
8.76395320892334,-1250.1124267578125,-375.12481689453125,-75.02608489990234,-500.1730041503906,-375.12701416015625,-375.0622253417969,-375.0705261230469
-3.421102523803711,-1249.599609375,-374.90936279296875,-74.98918151855469,-499.9679260253906,-375.0654602050781,-375.0622253417969,-375.0397644042969
