PT_FU_02,PT_N2_05,PT_GO2_04_1,PT_N2_19,PT_FU_01_1,PT_LO2_05,PT_N2_06,PT_GO2_03_1
5.133052825927734,-1250.215087890625,-374.9401550292969,-74.98302459716797,-500.0089416503906,-375.2808532714844,-375.3084716796875,-374.978271484375
-14.990752220153809,-1248.881591796875,-374.8170166015625,-75.02608489990234,-500.4190673828125,-374.97314453125,-374.9390869140625,-374.947509765625
0.9790565371513367,-1249.9073486328125,-374.8785705566406,-75.00148010253906,-500.2960205078125,-375.2500915527344,-374.84674072265625,-374.6707458496094
29.78009796142578,-1249.3944091796875,-374.6323547363281,-74.9399642944336,-500.0499572753906,-375.4346923828125,-375.4931640625,-374.978271484375
14.579548835754395,-1250.1124267578125,-374.9401550292969,-74.99533081054688,-500.0909729003906,-375.0346984863281,-374.84674072265625,-374.9167785644531
-13.483004570007324,-1250.0098876953125,-375.001708984375,-74.99533081054688,-500.0089416503906,-375.0039367675781,-374.9698791503906,-375.0705261230469
4.4561052322387695,-1249.599609375,-374.8478088378906,-74.98302459716797,-499.8448791503906,-374.97314453125,-374.9083251953125,-374.978271484375
-19.606304168701172,-1249.8046875,-375.15557861328125,-75.04454040527344,-500.3370361328125,-375.3116149902344,-375.4316101074219,-375.3165283203125
2.917588233947754,-1249.599609375,-374.9709167480469,-75.01993560791016,-500.3780517578125,-375.0346984863281,-374.7236328125,-374.7015075683594
6.9177327156066895,-1249.9073486328125,-375.0632629394531,-75.02608489990234,-500.3370361328125,-375.3116149902344,-375.4316101074219,-375.1012878417969
24.149126052856445,-1248.984130859375,-374.6323547363281,-74.95841979980469,-500.0089416503906,-375.3116149902344,-375.5547180175781,-375.19354248046875
10.271699905395508,-1251.1383056640625,-375.3094787597656,-75.05068969726562,-500.1319885253906,-374.8193054199219,-374.47735595703125,-374.7015075683594
-13.575316429138184,-1249.8046875,-374.8785705566406,-74.98918151855469,-500.0499572753906,-375.0654602050781,-374.9698791503906,-374.947509765625
17.10271644592285,-1248.5738525390625,-374.6323547363281,-74.9707260131836,-499.9679260253906,-375.2500915527344,-375.5547180175781,-375.3165283203125
7.163895606994629,-1249.8046875,-375.12481689453125,-75.04454040527344,-499.8448791503906,-374.66546630859375,-374.81597900390625,-375.3472900390625
24.97992515563965,-1250.5228271484375,-375.0632629394531,-74.99533081054688,-500.0089416503906,-375.0039367675781,-375.123779296875,-374.978271484375
8.887035369873047,-1251.03564453125,-375.3094787597656,-75.05068969726562,-500.3780517578125,-375.2808532714844,-375.4316101074219,-375.3165283203125
18.42584228515625,-1250.215087890625,-375.1863708496094,-75.05068969726562,-500.4190673828125,-375.4654846191406,-375.6163024902344,-375.2550354003906
-16.1907958984375,-1248.984130859375,-374.7247009277344,-74.98918151855469,-500.2960205078125,-375.4346923828125,-375.0929870605469,-375.0705261230469
